Nome;Sobrenome;Posicao_Jogador;ID_Jogador;ID_Jogo;Data_Hora_Jogo;Nome_Time;Nome_Oponente;Casa;Minutos;Pontos;Assistencias;3PTS_Feitos;reboundsDefensive;reboundsOffensive;Rebotes
Carter;Bryant;F;1642868.0;62500001;16/12/2025;Spurs;Knicks;0.0;;0.0;0.0;0.0;0.0;0.0;0.0
Mohamed;Diawara;F;1642885.0;62500001;16/12/2025;Knicks;Spurs;1.0;;0.0;0.0;0.0;0.0;0.0;0.0
Bismack;Biyombo;C;202687.0;62500001;16/12/2025;Spurs;Knicks;0.0;;0.0;0.0;0.0;0.0;0.0;0.0
Harrison;Barnes;F;203084.0;62500001;16/12/2025;Spurs;Knicks;0.0;23.28;11.0;2.0;0.0;1.0;2.0;3.0
Kelly;Olynyk;F-C;203482.0;62500001;16/12/2025;Spurs;Knicks;0.0;;0.0;0.0;0.0;0.0;0.0;0.0
Jordan;Clarkson;G;203903.0;62500001;16/12/2025;Knicks;Spurs;1.0;26.4;15.0;0.0;3.0;0.0;2.0;2.0
Kris;Dunn;G;1627739.0;22501226;15/12/2025;Clippers;Grizzlies;1.0;26.42;17.0;5.0;3.0;1.0;0.0;1.0
Ivica;Zubac;C;1627826.0;22501226;15/12/2025;Clippers;Grizzlies;1.0;33.08;6.0;2.0;0.0;10.0;3.0;13.0
John;Collins;F-C;1628381.0;22501226;15/12/2025;Clippers;Grizzlies;1.0;26.08;10.0;1.0;0.0;2.0;0.0;2.0
Jaren;Jackson Jr.;F-C;1628991.0;22501226;15/12/2025;Grizzlies;Clippers;0.0;32.45;31.0;4.0;4.0;4.0;0.0;4.0
Jock;Landale;C;1629111.0;22501226;15/12/2025;Grizzlies;Clippers;0.0;27.29;8.0;3.0;0.0;2.0;2.0;4.0
Ja;Morant;G;1629630.0;22501226;15/12/2025;Grizzlies;Clippers;0.0;20.58;12.0;4.0;1.0;2.0;1.0;3.0
Brandon;Clarke;F;1629634.0;22501226;15/12/2025;Grizzlies;Clippers;0.0;;0.0;0.0;0.0;0.0;0.0;0.0
Santi;Aldama;F-C;1630583.0;22501226;15/12/2025;Grizzlies;Clippers;0.0;30.48;3.0;2.0;0.0;1.0;1.0;2.0
Vince;Williams Jr.;G;1631246.0;22501226;15/12/2025;Grizzlies;Clippers;0.0;18.2;8.0;3.0;2.0;0.0;1.0;1.0
Kobe;Brown;F;1641738.0;22501226;15/12/2025;Clippers;Grizzlies;1.0;25.22;9.0;1.0;1.0;3.0;1.0;4.0
Jordan;Miller;G;1641757.0;22501226;15/12/2025;Clippers;Grizzlies;1.0;21.52;10.0;3.0;1.0;2.0;4.0;6.0
Olivier-Maxence;Prosper;F;1641765.0;22501226;15/12/2025;Grizzlies;Clippers;0.0;1.42;0.0;0.0;0.0;0.0;1.0;1.0
Cam;Spencer;G;1642285.0;22501226;15/12/2025;Grizzlies;Clippers;0.0;30.01;27.0;6.0;7.0;2.0;1.0;3.0
Cam;Christie;G;1642353.0;22501226;15/12/2025;Clippers;Grizzlies;1.0;3.4;3.0;2.0;0.0;0.0;0.0;0.0
Jaylen;Wells;F;1642377.0;22501226;15/12/2025;Grizzlies;Clippers;0.0;29.4;16.0;3.0;1.0;5.0;0.0;5.0
Cedric;Coward;G;1642907.0;22501226;15/12/2025;Grizzlies;Clippers;0.0;23.13;12.0;2.0;1.0;1.0;1.0;2.0
Kobe;Sanders;G;1642920.0;22501226;15/12/2025;Clippers;Grizzlies;1.0;12.38;5.0;0.0;1.0;2.0;0.0;2.0
Jahmai;Mashack;G;1642942.0;22501226;15/12/2025;Grizzlies;Clippers;0.0;1.42;0.0;0.0;0.0;0.0;0.0;0.0
Yanic Konan;Niederhauser;;1642949.0;22501226;15/12/2025;Clippers;Grizzlies;1.0;3.4;2.0;0.0;0.0;1.0;0.0;1.0
Brook;Lopez;C;201572.0;22501226;15/12/2025;Clippers;Grizzlies;1.0;;0.0;0.0;0.0;0.0;0.0;0.0
James;Harden;G;201935.0;22501226;15/12/2025;Clippers;Grizzlies;1.0;31.17;13.0;6.0;4.0;1.0;2.0;3.0
Kawhi;Leonard;F;202695.0;22501226;15/12/2025;Clippers;Grizzlies;1.0;36.39;21.0;3.0;1.0;3.0;1.0;4.0
Kentavious;Caldwell-Pope;G;203484.0;22501226;15/12/2025;Grizzlies;Clippers;0.0;23.22;4.0;6.0;0.0;6.0;1.0;7.0
Bogdan;Bogdanovic;G;203992.0;22501226;15/12/2025;Clippers;Grizzlies;1.0;18.54;7.0;3.0;2.0;1.0;2.0;3.0
Jamal;Murray;G;1627750.0;22501225;15/12/2025;Nuggets;Rockets;1.0;43.09;35.0;5.0;3.0;3.0;0.0;3.0
Bruce;Brown;G-F;1628971.0;22501225;15/12/2025;Nuggets;Rockets;1.0;27.02;2.0;4.0;0.0;7.0;2.0;9.0
Aaron;Holiday;G;1628988.0;22501225;15/12/2025;Rockets;Nuggets;0.0;10.14;3.0;1.0;1.0;0.0;0.0;0.0
Josh;Okogie;G;1629006.0;22501225;15/12/2025;Rockets;Nuggets;0.0;27.4;16.0;0.0;2.0;2.0;2.0;4.0
Jalen;Pickett;G;1629618.0;22501225;15/12/2025;Nuggets;Rockets;1.0;;0.0;0.0;0.0;0.0;0.0;0.0
Cameron;Johnson;F;1629661.0;22501225;15/12/2025;Nuggets;Rockets;1.0;43.03;13.0;2.0;2.0;2.0;1.0;3.0
Zeke;Nnaji;F-C;1630192.0;22501225;15/12/2025;Nuggets;Rockets;1.0;8.56;2.0;0.0;0.0;1.0;0.0;1.0
Jae'Sean;Tate;F;1630256.0;22501225;15/12/2025;Rockets;Nuggets;0.0;;0.0;0.0;0.0;0.0;0.0;0.0
Alperen;Sengun;C;1630578.0;22501225;15/12/2025;Rockets;Nuggets;0.0;42.29;33.0;10.0;0.0;6.0;4.0;10.0
Jabari;Smith Jr.;F;1631095.0;22501225;15/12/2025;Rockets;Nuggets;0.0;43.25;16.0;4.0;4.0;8.0;2.0;10.0
JD;Davison;G;1631120.0;22501225;15/12/2025;Rockets;Nuggets;0.0;;0.0;0.0;0.0;0.0;0.0;0.0
Julian;Strawther;G;1631124.0;22501225;15/12/2025;Nuggets;Rockets;1.0;;0.0;0.0;0.0;0.0;0.0;0.0
Peyton;Watson;G;1631212.0;22501225;15/12/2025;Nuggets;Rockets;1.0;5.51;5.0;0.0;1.0;0.0;0.0;0.0
Amen;Thompson;G-F;1641708.0;22501225;15/12/2025;Rockets;Nuggets;0.0;43.31;14.0;6.0;0.0;8.0;4.0;12.0
Hunter;Tyson;F;1641816.0;22501225;15/12/2025;Nuggets;Rockets;1.0;;0.0;0.0;0.0;0.0;0.0;0.0
Reed;Sheppard;G;1642263.0;22501225;15/12/2025;Rockets;Nuggets;0.0;31.35;14.0;1.0;3.0;3.0;0.0;3.0
Spencer;Jones;F;1642461.0;22501225;15/12/2025;Nuggets;Rockets;1.0;40.54;11.0;0.0;2.0;3.0;0.0;3.0
Kevin;Durant;F;201142.0;22501225;15/12/2025;Rockets;Nuggets;0.0;44.04;25.0;7.0;2.0;5.0;0.0;5.0
Jeff;Green;F;201145.0;22501225;15/12/2025;Rockets;Nuggets;0.0;;0.0;0.0;0.0;0.0;0.0;0.0
Jonas;Valanciunas;C;202685.0;22501225;15/12/2025;Nuggets;Rockets;1.0;13.43;8.0;1.0;0.0;3.0;0.0;3.0
Steven;Adams;C;203500.0;22501225;15/12/2025;Rockets;Nuggets;0.0;15.3;3.0;0.0;0.0;0.0;0.0;0.0
Tim;Hardaway Jr.;G-F;203501.0;22501225;15/12/2025;Nuggets;Rockets;1.0;39.58;13.0;2.0;2.0;1.0;0.0;1.0
Clint;Capela;C;203991.0;22501225;15/12/2025;Rockets;Nuggets;0.0;6.32;1.0;0.0;0.0;2.0;0.0;2.0
Nikola;Jokic;C;203999.0;22501225;15/12/2025;Nuggets;Rockets;1.0;42.24;39.0;10.0;5.0;11.0;4.0;15.0
Lauri;Markkanen;F-C;1628374.0;22501224;15/12/2025;Jazz;Mavericks;1.0;39.47;33.0;5.0;1.0;14.0;2.0;16.0
Caleb;Martin;F;1628997.0;22501224;15/12/2025;Mavericks;Jazz;0.0;;0.0;0.0;0.0;0.0;0.0;0.0
Svi;Mykhailiuk;G-F;1629004.0;22501224;15/12/2025;Jazz;Mavericks;1.0;;0.0;0.0;0.0;0.0;0.0;0.0
P.J.;Washington;F;1629023.0;22501224;15/12/2025;Mavericks;Jazz;0.0;39.12;25.0;0.0;1.0;10.0;4.0;14.0
Daniel;Gafford;F-C;1629655.0;22501224;15/12/2025;Mavericks;Jazz;0.0;12.53;2.0;2.0;0.0;2.0;0.0;2.0
Naji;Marshall;F;1630230.0;22501224;15/12/2025;Mavericks;Jazz;0.0;36.17;15.0;1.0;1.0;3.0;0.0;3.0
Brandon;Williams;G;1630314.0;22501224;15/12/2025;Mavericks;Jazz;0.0;;0.0;0.0;0.0;0.0;0.0;0.0
Moussa;Cisse;C;1630619.0;22501224;15/12/2025;Mavericks;Jazz;0.0;13.28;6.0;0.0;0.0;2.0;5.0;7.0
Jaden;Hardy;G;1630702.0;22501224;15/12/2025;Mavericks;Jazz;0.0;10.32;2.0;1.0;0.0;2.0;0.0;2.0
Max;Christie;G;1631108.0;22501224;15/12/2025;Mavericks;Jazz;0.0;28.17;8.0;3.0;0.0;3.0;2.0;5.0
Oscar;Tshiebwe;F-C;1631131.0;22501224;15/12/2025;Jazz;Mavericks;1.0;;0.0;0.0;0.0;0.0;0.0;0.0
Taylor;Hendricks;F;1641707.0;22501224;15/12/2025;Jazz;Mavericks;1.0;18.24;11.0;1.0;3.0;2.0;2.0;4.0
Keyonte;George;G;1641718.0;22501224;15/12/2025;Jazz;Mavericks;1.0;40.51;37.0;6.0;5.0;5.0;0.0;5.0
Brice;Sensabaugh;F;1641729.0;22501224;15/12/2025;Jazz;Mavericks;1.0;21.39;4.0;3.0;0.0;2.0;0.0;2.0
Cody;Williams;F;1642262.0;22501224;15/12/2025;Jazz;Mavericks;1.0;22.18;11.0;2.0;1.0;0.0;1.0;1.0
Isaiah;Collier;G;1642268.0;22501224;15/12/2025;Jazz;Mavericks;1.0;31.15;10.0;8.0;0.0;3.0;0.0;3.0
Kyle;Filipowski;C;1642271.0;22501224;15/12/2025;Jazz;Mavericks;1.0;37.33;25.0;1.0;2.0;8.0;1.0;9.0
Walter;Clayton Jr.;G;1642383.0;22501224;15/12/2025;Jazz;Mavericks;1.0;13.29;2.0;2.0;0.0;3.0;1.0;4.0
Cooper;Flagg;F;1642843.0;22501224;15/12/2025;Mavericks;Jazz;0.0;41.46;42.0;6.0;1.0;6.0;1.0;7.0
Ace;Bailey;F;1642846.0;22501224;15/12/2025;Jazz;Mavericks;1.0;24.17;7.0;3.0;1.0;1.0;1.0;2.0
Ryan;Nembhard;G;1642948.0;22501224;15/12/2025;Mavericks;Jazz;0.0;38.04;14.0;11.0;2.0;3.0;0.0;3.0
Kevin;Love;F-C;201567.0;22501224;15/12/2025;Jazz;Mavericks;1.0;;0.0;0.0;0.0;0.0;0.0;0.0
Klay;Thompson;G;202691.0;22501224;15/12/2025;Mavericks;Jazz;0.0;20.56;12.0;0.0;4.0;2.0;0.0;2.0
Kyle;Anderson;F-G;203937.0;22501224;15/12/2025;Jazz;Mavericks;1.0;15.27;0.0;2.0;0.0;1.0;0.0;1.0
Dwight;Powell;F-C;203939.0;22501224;15/12/2025;Mavericks;Jazz;0.0;23.37;7.0;0.0;0.0;7.0;2.0;9.0
Norman;Powell;G;1626181.0;22501227;15/12/2025;Heat;Raptors;1.0;34.03;20.0;4.0;2.0;2.0;1.0;3.0
Brandon;Ingram;F;1627742.0;22501227;15/12/2025;Raptors;Heat;0.0;37.48;28.0;5.0;5.0;5.0;0.0;5.0
Jakob;Poeltl;C;1627751.0;22501227;15/12/2025;Raptors;Heat;0.0;29.21;8.0;2.0;0.0;6.0;2.0;8.0
Bam;Adebayo;C-F;1628389.0;22501227;15/12/2025;Heat;Raptors;1.0;33.01;20.0;2.0;1.0;10.0;0.0;10.0
Tyler;Herro;G;1629639.0;22501227;15/12/2025;Heat;Raptors;1.0;;0.0;0.0;0.0;0.0;0.0;0.0
Immanuel;Quickley;G;1630193.0;22501227;15/12/2025;Raptors;Heat;0.0;34.26;15.0;4.0;3.0;3.0;1.0;4.0
Ochai;Agbaji;G;1630534.0;22501227;15/12/2025;Raptors;Heat;0.0;21.42;5.0;2.0;1.0;3.0;1.0;4.0
Davion;Mitchell;G;1630558.0;22501227;15/12/2025;Heat;Raptors;1.0;31.57;12.0;4.0;2.0;4.0;0.0;4.0
Scottie;Barnes;F-G;1630567.0;22501227;15/12/2025;Raptors;Heat;0.0;32.26;17.0;6.0;1.0;6.0;4.0;10.0
Sandro;Mamukelashvili;F-C;1630572.0;22501227;15/12/2025;Raptors;Heat;0.0;18.33;11.0;0.0;2.0;5.0;2.0;7.0
Dru;Smith;G;1630696.0;22501227;15/12/2025;Heat;Raptors;1.0;20.06;11.0;2.0;1.0;1.0;2.0;3.0
Nikola;Jovic;F;1631107.0;22501227;15/12/2025;Heat;Raptors;1.0;0.12;0.0;0.0;0.0;0.0;0.0;0.0
Jaime;Jaquez Jr.;G;1631170.0;22501227;15/12/2025;Heat;Raptors;1.0;29.45;10.0;4.0;0.0;3.0;1.0;4.0
Simone;Fontecchio;F;1631323.0;22501227;15/12/2025;Heat;Raptors;1.0;26.02;3.0;2.0;1.0;4.0;0.0;4.0
Gradey;Dick;G-F;1641711.0;22501227;15/12/2025;Raptors;Heat;0.0;15.09;10.0;0.0;2.0;1.0;1.0;2.0
Pelle;Larsson;G;1641796.0;22501227;15/12/2025;Heat;Raptors;1.0;;0.0;0.0;0.0;0.0;0.0;0.0
Ja'Kobe;Walter;G;1642266.0;22501227;15/12/2025;Raptors;Heat;0.0;12.42;0.0;2.0;0.0;0.0;0.0;0.0
Kel'el;Ware;C;1642276.0;22501227;15/12/2025;Heat;Raptors;1.0;19.2;6.0;0.0;0.0;10.0;3.0;13.0
Jamal;Shead;G;1642347.0;22501227;15/12/2025;Raptors;Heat;0.0;23.19;8.0;10.0;2.0;3.0;0.0;3.0
Keshad;Johnson;F;1642352.0;22501227;15/12/2025;Heat;Raptors;1.0;13.13;4.0;0.0;0.0;0.0;2.0;2.0
Jonathan;Mogbo;F;1642367.0;22501227;15/12/2025;Raptors;Heat;0.0;;0.0;0.0;0.0;0.0;0.0;0.0
Jamison;Battle;F;1642419.0;22501227;15/12/2025;Raptors;Heat;0.0;;0.0;0.0;0.0;0.0;0.0;0.0
Kasparas;Jakucionis;G;1642857.0;22501227;15/12/2025;Heat;Raptors;1.0;;0.0;0.0;0.0;0.0;0.0;0.0
Collin;Murray-Boyles;F;1642867.0;22501227;15/12/2025;Raptors;Heat;0.0;14.34;4.0;2.0;0.0;2.0;0.0;2.0
Garrett;Temple;G-F;202066.0;22501227;15/12/2025;Raptors;Heat;0.0;;0.0;0.0;0.0;0.0;0.0;0.0
Andrew;Wiggins;F;203952.0;22501227;15/12/2025;Heat;Raptors;1.0;32.22;10.0;2.0;2.0;0.0;2.0;2.0
Caris;LeVert;G;1627747.0;22501222;15/12/2025;Pistons;Celtics;0.0;19.04;13.0;2.0;2.0;1.0;0.0;1.0
Jaylen;Brown;G-F;1627759.0;22501222;15/12/2025;Celtics;Pistons;1.0;40.29;34.0;7.0;1.0;4.0;4.0;8.0
Derrick;White;G;1628401.0;22501222;15/12/2025;Celtics;Pistons;1.0;37.52;31.0;1.0;5.0;5.0;1.0;6.0
Chris;Boucher;F;1628449.0;22501222;15/12/2025;Celtics;Pistons;1.0;;0.0;0.0;0.0;0.0;0.0;0.0
Anfernee;Simons;G;1629014.0;22501222;15/12/2025;Celtics;Pistons;1.0;25.19;9.0;1.0;0.0;0.0;0.0;0.0
Duncan;Robinson;F;1629130.0;22501222;15/12/2025;Pistons;Celtics;0.0;25.52;7.0;2.0;1.0;1.0;0.0;1.0
Neemias;Queta;C;1629674.0;22501222;15/12/2025;Celtics;Pistons;1.0;34.27;6.0;1.0;0.0;6.0;1.0;7.0
Javonte;Green;G;1629750.0;22501222;15/12/2025;Pistons;Celtics;0.0;14.1;8.0;1.0;2.0;1.0;0.0;1.0
Isaiah;Stewart;F-C;1630191.0;22501222;15/12/2025;Pistons;Celtics;0.0;22.18;7.0;0.0;0.0;2.0;5.0;7.0
Paul;Reed;F;1630194.0;22501222;15/12/2025;Pistons;Celtics;0.0;;0.0;0.0;0.0;0.0;0.0;0.0
Payton;Pritchard;G;1630202.0;22501222;15/12/2025;Celtics;Pistons;1.0;35.19;12.0;5.0;2.0;4.0;0.0;4.0
Xavier;Tillman;F;1630214.0;22501222;15/12/2025;Celtics;Pistons;1.0;;0.0;0.0;0.0;0.0;0.0;0.0
Luka;Garza;C;1630568.0;22501222;15/12/2025;Celtics;Pistons;1.0;;0.0;0.0;0.0;0.0;0.0;0.0
Sam;Hauser;F;1630573.0;22501222;15/12/2025;Celtics;Pistons;1.0;4.2;0.0;0.0;0.0;0.0;0.0;0.0
Cade;Cunningham;G;1630595.0;22501222;15/12/2025;Pistons;Celtics;0.0;36.19;32.0;10.0;6.0;4.0;0.0;4.0
Jaden;Ivey;G;1631093.0;22501222;15/12/2025;Pistons;Celtics;0.0;20.59;10.0;3.0;1.0;2.0;1.0;3.0
Jalen;Duren;C;1631105.0;22501222;15/12/2025;Pistons;Celtics;0.0;29.05;6.0;0.0;0.0;3.0;0.0;3.0
Josh;Minott;F;1631169.0;22501222;15/12/2025;Celtics;Pistons;1.0;13.12;0.0;0.0;0.0;1.0;0.0;1.0
Marcus;Sasser;G;1631204.0;22501222;15/12/2025;Pistons;Celtics;0.0;;0.0;0.0;0.0;0.0;0.0;0.0
Baylor;Scheierman;G;1631248.0;22501222;15/12/2025;Celtics;Pistons;1.0;14.54;0.0;1.0;0.0;0.0;0.0;0.0
Ausar;Thompson;G-F;1641709.0;22501222;15/12/2025;Pistons;Celtics;0.0;22.46;7.0;0.0;0.0;3.0;3.0;6.0
Jordan;Walsh;G;1641775.0;22501222;15/12/2025;Celtics;Pistons;1.0;17.41;8.0;0.0;1.0;6.0;0.0;6.0
Ronald;Holland II;F;1641842.0;22501222;15/12/2025;Pistons;Celtics;0.0;14.29;9.0;0.0;1.0;5.0;0.0;5.0
Chaz;Lanier;G;1642404.0;22501222;15/12/2025;Pistons;Celtics;0.0;;0.0;0.0;0.0;0.0;0.0;0.0
Daniss;Jenkins;G;1642450.0;22501222;15/12/2025;Pistons;Celtics;0.0;3.11;0.0;0.0;0.0;0.0;1.0;1.0
Hugo;Gonzalez;G;1642864.0;22501222;15/12/2025;Celtics;Pistons;1.0;16.28;5.0;0.0;1.0;4.0;1.0;5.0
Amari;Williams;F-C;1642873.0;22501222;15/12/2025;Celtics;Pistons;1.0;;0.0;0.0;0.0;0.0;0.0;0.0
Tobias;Harris;F;202699.0;22501222;15/12/2025;Pistons;Celtics;0.0;31.49;13.0;3.0;0.0;5.0;2.0;7.0
Buddy;Hield;G;1627741.0;22501221;14/12/2025;Warriors;Trail Blazers;0.0;16.24;10.0;1.0;2.0;0.0;1.0;1.0
De'Anthony;Melton;G;1629001.0;22501221;14/12/2025;Warriors;Trail Blazers;0.0;18.54;0.0;1.0;0.0;1.0;0.0;1.0
Robert;Williams III;C-F;1629057.0;22501221;14/12/2025;Trail Blazers;Warriors;1.0;19.09;11.0;3.0;0.0;9.0;2.0;11.0
Matisse;Thybulle;G-F;1629680.0;22501221;14/12/2025;Trail Blazers;Warriors;1.0;;0.0;0.0;0.0;0.0;0.0;0.0
Deni;Avdija;F;1630166.0;22501221;14/12/2025;Trail Blazers;Warriors;1.0;32.32;26.0;8.0;2.0;7.0;0.0;7.0
Jonathan;Kuminga;F;1630228.0;22501221;14/12/2025;Warriors;Trail Blazers;0.0;;0.0;0.0;0.0;0.0;0.0;0.0
Pat;Spencer;G;1630311.0;22501221;14/12/2025;Warriors;Trail Blazers;0.0;6.45;2.0;2.0;0.0;0.0;0.0;0.0
Moses;Moody;G;1630541.0;22501221;14/12/2025;Warriors;Trail Blazers;0.0;23.26;12.0;2.0;2.0;1.0;1.0;2.0
Gui;Santos;F;1630611.0;22501221;14/12/2025;Warriors;Trail Blazers;0.0;6.16;1.0;2.0;0.0;2.0;0.0;2.0
Shaedon;Sharpe;G;1631101.0;22501221;14/12/2025;Trail Blazers;Warriors;1.0;32.43;35.0;4.0;5.0;1.0;2.0;3.0
Caleb;Love;G;1631126.0;22501221;14/12/2025;Trail Blazers;Warriors;1.0;12;8.0;4.0;2.0;0.0;0.0;0.0
Kris;Murray;F;1631200.0;22501221;14/12/2025;Trail Blazers;Warriors;1.0;27.11;5.0;2.0;1.0;2.0;1.0;3.0
Trayce;Jackson-Davis;F;1631218.0;22501221;14/12/2025;Warriors;Trail Blazers;0.0;15.59;5.0;3.0;0.0;4.0;0.0;4.0
Sidy;Cissoko;G;1631321.0;22501221;14/12/2025;Trail Blazers;Warriors;1.0;28.2;6.0;1.0;2.0;1.0;2.0;3.0
Rayan;Rupert;G-F;1641712.0;22501221;14/12/2025;Trail Blazers;Warriors;1.0;6.16;0.0;0.0;0.0;0.0;0.0;0.0
Toumani;Camara;F;1641739.0;22501221;14/12/2025;Trail Blazers;Warriors;1.0;25.27;7.0;3.0;1.0;3.0;0.0;3.0
Brandin;Podziemski;G;1641764.0;22501221;14/12/2025;Warriors;Trail Blazers;0.0;32.34;12.0;6.0;3.0;6.0;1.0;7.0
Duop;Reath;C;1641871.0;22501221;14/12/2025;Trail Blazers;Warriors;1.0;;0.0;0.0;0.0;0.0;0.0;0.0
Donovan;Clingan;C;1642270.0;22501221;14/12/2025;Trail Blazers;Warriors;1.0;21.57;3.0;3.0;0.0;7.0;3.0;10.0
Quinten;Post;C;1642366.0;22501221;14/12/2025;Warriors;Trail Blazers;0.0;19.27;11.0;4.0;3.0;0.0;1.0;1.0
Hansen;Yang;;1642905.0;22501221;14/12/2025;Trail Blazers;Warriors;1.0;;0.0;0.0;0.0;0.0;0.0;0.0
Will;Richard;G;1642954.0;22501221;14/12/2025;Warriors;Trail Blazers;0.0;;0.0;0.0;0.0;0.0;0.0;0.0
Stephen;Curry;G;201939.0;22501221;14/12/2025;Warriors;Trail Blazers;0.0;35.26;48.0;2.0;12.0;3.0;0.0;3.0
Jrue;Holiday;G;201950.0;22501221;14/12/2025;Trail Blazers;Warriors;1.0;;0.0;0.0;0.0;0.0;0.0;0.0
Jimmy;Butler III;;202710.0;22501221;14/12/2025;Warriors;Trail Blazers;0.0;34.57;16.0;4.0;0.0;4.0;3.0;7.0
Damian;Lillard;;203081.0;22501221;14/12/2025;Trail Blazers;Warriors;1.0;;0.0;0.0;0.0;0.0;0.0;0.0
Draymond;Green;F;203110.0;22501221;14/12/2025;Warriors;Trail Blazers;0.0;29.54;14.0;7.0;2.0;7.0;1.0;8.0
Seth;Curry;G;203552.0;22501221;14/12/2025;Warriors;Trail Blazers;0.0;;0.0;0.0;0.0;0.0;0.0;0.0
Jerami;Grant;F;203924.0;22501221;14/12/2025;Trail Blazers;Warriors;1.0;34.25;35.0;2.0;7.0;3.0;0.0;3.0
Devin;Booker;G;1626164.0;22501228;14/12/2025;Suns;Lakers;1.0;31.22;27.0;7.0;0.0;5.0;1.0;6.0
Royce;O'Neale;F;1626220.0;22501228;14/12/2025;Suns;Lakers;1.0;23.57;12.0;1.0;4.0;5.0;0.0;5.0
Dillon;Brooks;G-F;1628415.0;22501228;14/12/2025;Suns;Lakers;1.0;24.32;18.0;0.0;4.0;1.0;0.0;1.0
Nigel;Hayes-Davis;F;1628502.0;22501228;14/12/2025;Suns;Lakers;1.0;;0.0;0.0;0.0;0.0;0.0;0.0
Grayson;Allen;G;1628960.0;22501228;14/12/2025;Suns;Lakers;1.0;35.03;13.0;7.0;1.0;2.0;0.0;2.0
Jarred;Vanderbilt;F;1629020.0;22501228;14/12/2025;Lakers;Suns;0.0;15.01;7.0;0.0;1.0;1.0;6.0;7.0
Deandre;Ayton;C;1629028.0;22501228;14/12/2025;Lakers;Suns;0.0;30.09;20.0;0.0;0.0;7.0;6.0;13.0
Luka;Doncic;F-G;1629029.0;22501228;14/12/2025;Lakers;Suns;0.0;38.12;29.0;6.0;2.0;1.0;2.0;3.0
Rui;Hachimura;F;1629060.0;22501228;14/12/2025;Lakers;Suns;0.0;30.58;3.0;1.0;1.0;5.0;2.0;7.0
Gabe;Vincent;G;1629216.0;22501228;14/12/2025;Lakers;Suns;0.0;18.59;5.0;0.0;1.0;0.0;0.0;0.0
Jaxson;Hayes;C-F;1629637.0;22501228;14/12/2025;Lakers;Suns;0.0;17.39;12.0;2.0;0.0;6.0;3.0;9.0
Nick;Richards;C;1630208.0;22501228;14/12/2025;Suns;Lakers;1.0;2.32;0.0;0.0;0.0;1.0;0.0;1.0
Jordan;Goodwin;G;1630692.0;22501228;14/12/2025;Suns;Lakers;1.0;18.1;5.0;2.0;1.0;1.0;2.0;3.0
Mark;Williams;C;1631109.0;22501228;14/12/2025;Suns;Lakers;1.0;28.53;20.0;1.0;0.0;3.0;3.0;6.0
Jamaree;Bouyea;G;1631123.0;22501228;14/12/2025;Suns;Lakers;1.0;6.01;2.0;0.0;0.0;1.0;0.0;1.0
Collin;Gillespie;G;1631221.0;22501228;14/12/2025;Suns;Lakers;1.0;36.4;10.0;6.0;2.0;2.0;1.0;3.0
Jake;LaRavia;F;1631222.0;22501228;14/12/2025;Lakers;Suns;0.0;21.12;6.0;1.0;0.0;5.0;3.0;8.0
Nick;Smith Jr.;G;1641733.0;22501228;14/12/2025;Lakers;Suns;0.0;;0.0;0.0;0.0;0.0;0.0;0.0
Dalton;Knecht;F;1642261.0;22501228;14/12/2025;Lakers;Suns;0.0;;0.0;0.0;0.0;0.0;0.0;0.0
Oso;Ighodaro;F;1642345.0;22501228;14/12/2025;Suns;Lakers;1.0;15.53;2.0;3.0;0.0;4.0;1.0;5.0
Ryan;Dunn;F;1642346.0;22501228;14/12/2025;Suns;Lakers;1.0;16.57;5.0;2.0;1.0;2.0;2.0;4.0
Rasheer;Fleming;F;1642853.0;22501228;14/12/2025;Suns;Lakers;1.0;;0.0;0.0;0.0;0.0;0.0;0.0
Khaman;Maluach;C;1642863.0;22501228;14/12/2025;Suns;Lakers;1.0;;0.0;0.0;0.0;0.0;0.0;0.0
Adou;Thiero;G;1642876.0;22501228;14/12/2025;Lakers;Suns;0.0;;0.0;0.0;0.0;0.0;0.0;0.0
Marcus;Smart;G;203935.0;22501228;14/12/2025;Lakers;Suns;0.0;31.36;8.0;6.0;1.0;3.0;1.0;4.0
LeBron;James;F;2544.0;22501228;14/12/2025;Lakers;Suns;0.0;36.14;26.0;4.0;1.0;2.0;1.0;3.0
Malik;Monk;G;1628370.0;22501220;14/12/2025;Kings;Timberwolves;0.0;26.45;16.0;3.0;3.0;3.0;0.0;3.0
Donte;DiVincenzo;G;1628978.0;22501220;14/12/2025;Timberwolves;Kings;1.0;33.4;18.0;6.0;3.0;3.0;3.0;6.0
Naz;Reid;C-F;1629675.0;22501220;14/12/2025;Timberwolves;Kings;1.0;34.35;20.0;3.0;4.0;10.0;1.0;11.0
Precious;Achiuwa;F;1630173.0;22501220;14/12/2025;Kings;Timberwolves;0.0;26.32;17.0;0.0;1.0;5.0;1.0;6.0
Jaden;McDaniels;F;1630183.0;22501220;14/12/2025;Timberwolves;Kings;1.0;37.57;21.0;2.0;1.0;3.0;1.0;4.0
Bones;Hyland;G;1630538.0;22501220;14/12/2025;Timberwolves;Kings;1.0;35.41;18.0;5.0;1.0;3.0;0.0;3.0
Terrence;Shannon Jr.;G-F;1630545.0;22501220;14/12/2025;Timberwolves;Kings;1.0;13.14;2.0;0.0;0.0;0.0;0.0;0.0
